team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2019-2020/ADO-Den-Haag-Stats,vs ADO Den Haag,34,26.0,51,433,147,33.9,16.65,5.65,0.11,0.31,17.7,25,5,5,54.4,50.5,0.12,-3.4,-4.5,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
19c3f8c4,/en/squads/19c3f8c4/2019-2020/Ajax-Stats,vs Ajax,29,25.0,23,239,75,31.4,9.56,3.00,0.09,0.28,18.3,11,2,2,28.4,26.9,0.12,-5.4,-5.9,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
3986b791,/en/squads/3986b791/2019-2020/AZ-Alkmaar-Stats,vs AZ Alkmaar,24,25.0,16,261,78,29.9,10.44,3.12,0.05,0.18,20.1,11,2,3,24.6,22.2,0.09,-8.6,-8.2,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
01888db1,/en/squads/01888db1/2019-2020/Emmen-Stats,vs Emmen,29,26.0,43,403,127,31.5,15.50,4.88,0.10,0.31,17.5,14,3,3,53.4,51.0,0.13,-10.4,-11.0,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
fb4ca611,/en/squads/fb4ca611/2019-2020/Feyenoord-Stats,vs Feyenoord,30,25.0,33,292,102,34.9,11.68,4.08,0.10,0.29,18.8,13,3,5,31.0,27.1,0.09,+2.0,+2.9,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
bd08295c,/en/squads/bd08295c/2019-2020/Fortuna-Sittard-Stats,vs Fortuna Sittard,27,26.0,51,397,139,35.0,15.27,5.35,0.11,0.30,17.4,22,9,9,51.3,44.6,0.12,-0.3,-2.6,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
bec05adb,/en/squads/bec05adb/2019-2020/Groningen-Stats,vs Groningen,25,26.0,26,280,83,29.6,10.77,3.19,0.08,0.28,18.7,13,3,6,32.7,27.9,0.10,-6.7,-4.9,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
193ff7aa,/en/squads/193ff7aa/2019-2020/Heerenveen-Stats,vs Heerenveen,24,26.0,39,307,117,38.1,11.81,4.50,0.11,0.28,18.5,12,6,7,38.9,33.3,0.11,+0.1,-0.3,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
c882b88e,/en/squads/c882b88e/2019-2020/Heracles-Almelo-Stats,vs Heracles Almelo,23,26.0,34,346,115,33.2,13.31,4.42,0.09,0.27,17.7,20,3,5,39.2,35.5,0.10,-5.2,-4.5,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
e334d850,/en/squads/e334d850/2019-2020/PSV-Eindhoven-Stats,vs PSV Eindhoven,29,26.0,28,315,92,29.2,12.12,3.54,0.08,0.27,18.7,12,3,3,31.6,29.3,0.09,-3.6,-4.3,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
bb14adb3,/en/squads/bb14adb3/2019-2020/RKC-Waalwijk-Stats,vs RKC Waalwijk,28,26.0,59,380,143,37.6,14.62,5.50,0.14,0.38,17.6,23,4,5,51.3,47.4,0.13,+7.7,+7.6,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
146a68ce,/en/squads/146a68ce/2019-2020/Sparta-Rotterdam-Stats,vs Sparta R'dam,23,26.0,45,341,108,31.7,13.12,4.15,0.11,0.35,18.1,20,7,7,44.5,39.2,0.12,+0.5,-1.2,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
a1f721d3,/en/squads/a1f721d3/2019-2020/Twente-Stats,vs Twente,25,26.0,44,365,153,41.9,14.04,5.88,0.12,0.29,18.6,16,0,2,42.4,40.8,0.12,+1.6,+3.2,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
2a428619,/en/squads/2a428619/2019-2020/Utrecht-Stats,vs Utrecht,30,25.0,34,284,97,34.2,11.36,3.88,0.11,0.32,19.0,17,3,5,31.9,28.3,0.10,+2.1,+2.7,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
209d7fa2,/en/squads/209d7fa2/2019-2020/Vitesse-Stats,vs Vitesse,25,26.0,35,336,113,33.6,12.92,4.35,0.08,0.24,19.7,14,8,9,42.1,35.0,0.11,-7.1,-8.0,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
534ac6d0,/en/squads/534ac6d0/2019-2020/VVV-Venlo-Stats,vs VVV-Venlo,25,26.0,51,416,144,34.6,16.00,5.54,0.11,0.33,18.5,20,4,5,48.5,44.5,0.11,+2.5,+2.5,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
f0479d7b,/en/squads/f0479d7b/2019-2020/Willem-II-Stats,vs Willem II,24,26.0,33,372,122,32.8,14.31,4.69,0.08,0.24,19.5,12,4,4,34.4,31.2,0.09,-1.4,-2.2,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
e3db180b,/en/squads/e3db180b/2019-2020/Zwolle-Stats,vs Zwolle,30,26.0,54,431,163,37.8,16.58,6.27,0.11,0.30,18.5,17,5,6,47.5,42.8,0.10,+6.5,+6.2,23,2019-2020,3f794e16-3a7a-4a95-84d0-566bc340fab0
